,game_name,game_genres,game_image,game_release_date,game_price,review_text,review_score,language
4148,Black Myth: Wukong,"Action, Adventure, RPG",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2358720/header.jpg?t=1725007201,2024-08-19,2680.0,"monke game good
",True,english
4149,Black Myth: Wukong,"Action, Adventure, RPG",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2358720/header.jpg?t=1725007201,2024-08-19,2680.0,"Excellent for ARPG beginners! Great on gameplay, visiaul, story line, and music!",True,english
4150,Black Myth: Wukong,"Action, Adventure, RPG",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2358720/header.jpg?t=1725007201,2024-08-19,2680.0,Good job Game Science! Science never submits to Yaoguais,True,english
4151,Black Myth: Wukong,"Action, Adventure, RPG",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2358720/header.jpg?t=1725007201,2024-08-19,2680.0,amazing,True,english
4152,Black Myth: Wukong,"Action, Adventure, RPG",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2358720/header.jpg?t=1725007201,2024-08-19,2680.0,Easy game but worth for final boss,True,english
4153,Black Myth: Wukong,"Action, Adventure, RPG",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2358720/header.jpg?t=1725007201,2024-08-19,2680.0,Game of the year for sure!,True,english
4154,Black Myth: Wukong,"Action, Adventure, RPG",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2358720/header.jpg?t=1725007201,2024-08-19,2680.0, I like it!,True,english
4155,Black Myth: Wukong,"Action, Adventure, RPG",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2358720/header.jpg?t=1725007201,2024-08-19,2680.0,10/10,True,english
4156,Black Myth: Wukong,"Action, Adventure, RPG",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2358720/header.jpg?t=1725007201,2024-08-19,2680.0,China #1,True,english
4157,Black Myth: Wukong,"Action, Adventure, RPG",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2358720/header.jpg?t=1725007201,2024-08-19,2680.0,maymunlar birlikte güçlü,True,english
4158,Black Myth: Wukong,"Action, Adventure, RPG",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2358720/header.jpg?t=1725007201,2024-08-19,2680.0,Monke like Monke fight monke sad monke win monke like,True,english
4159,Black Myth: Wukong,"Action, Adventure, RPG",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2358720/header.jpg?t=1725007201,2024-08-19,2680.0,"Good game, good graphic.",True,english
4160,Black Myth: Wukong,"Action, Adventure, RPG",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2358720/header.jpg?t=1725007201,2024-08-19,2680.0,"its amazing, a gow type game but better in my opinion, please buy its very worth it",True,english
4161,Black Myth: Wukong,"Action, Adventure, RPG",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2358720/header.jpg?t=1725007201,2024-08-19,2680.0,"It feels like a boss rush, but it isn't a linear game. unlike the Hades trilogy. The difficulty really depends on how much you have explored, the more the easier. But their are still bosses that may still give you a very hard time, no matter how much you have explored. This game is very fun overall, the combat is very smooth and fun, unlocking new things, and fighting new bosses is just so exciting. The scenes are super cinematic too, along side with a very good story.",True,english
4162,Black Myth: Wukong,"Action, Adventure, RPG",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2358720/header.jpg?t=1725007201,2024-08-19,2680.0,good game,True,english
4163,Black Myth: Wukong,"Action, Adventure, RPG",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2358720/header.jpg?t=1725007201,2024-08-19,2680.0,Worth full price.,True,english
4164,Black Myth: Wukong,"Action, Adventure, RPG",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2358720/header.jpg?t=1725007201,2024-08-19,2680.0,"Great scenery, mele combos, vfx, sfx and gameplay.",True,english
4165,Black Myth: Wukong,"Action, Adventure, RPG",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2358720/header.jpg?t=1725007201,2024-08-19,2680.0,"Only soul-like game I have enjoyed playing since Sekiro, love the overall art design and as a Chinese I just love all the Wukong  weapon/battle styles. The map navigation can be a bit better but loving the overall experience!",True,english
4166,Black Myth: Wukong,"Action, Adventure, RPG",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2358720/header.jpg?t=1725007201,2024-08-19,2680.0,good,True,english
4167,Black Myth: Wukong,"Action, Adventure, RPG",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2358720/header.jpg?t=1725007201,2024-08-19,2680.0,Somewhat fast paced. Pretty fun and satisfying.,True,english
4168,Black Myth: Wukong,"Action, Adventure, RPG",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2358720/header.jpg?t=1725007201,2024-08-19,2680.0,Monke,True,english
4169,Black Myth: Wukong,"Action, Adventure, RPG",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2358720/header.jpg?t=1725007201,2024-08-19,2680.0,Great game when it allows me to play it instead of giving me a disk allocation message,True,english
4170,Black Myth: Wukong,"Action, Adventure, RPG",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2358720/header.jpg?t=1725007201,2024-08-19,2680.0,Beautiful,True,english
4171,Black Myth: Wukong,"Action, Adventure, RPG",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2358720/header.jpg?t=1725007201,2024-08-19,2680.0,"Amazing game, graphics & combat are incredible...it's also difficult, & requires reflexes and lots of patience!

Worth it.",True,english
4172,Black Myth: Wukong,"Action, Adventure, RPG",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2358720/header.jpg?t=1725007201,2024-08-19,2680.0,the best game,True,english
4173,Black Myth: Wukong,"Action, Adventure, RPG",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2358720/header.jpg?t=1725007201,2024-08-19,2680.0,还我四妹！,True,english
4174,Black Myth: Wukong,"Action, Adventure, RPG",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2358720/header.jpg?t=1725007201,2024-08-19,2680.0,there's a giant fucking toad,True,english
4175,Black Myth: Wukong,"Action, Adventure, RPG",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2358720/header.jpg?t=1725007201,2024-08-19,2680.0,Game of the Year,True,english
4176,Black Myth: Wukong,"Action, Adventure, RPG",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2358720/header.jpg?t=1725007201,2024-08-19,2680.0,年度最佳游戏!,True,english
4177,Black Myth: Wukong,"Action, Adventure, RPG",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2358720/header.jpg?t=1725007201,2024-08-19,2680.0,"Unplayable on PC. Input delay that can be measured in human lifetimes is probably the single worst thing that could exist in a souls clone. The game routinely ignores inputs for entire seconds at a time, even when absolutely nothing is being done that could otherwise occupy your character. For example: There is a very solid chance that pressing the heavy attack button versus an idle boss/enemy does absolutely nothing for long enough that the enemy has already started an attack, only to lock you into the uncancelable heavy you pressed four seconds previously. 
Just pathetic.",False,english
4178,Black Myth: Wukong,"Action, Adventure, RPG",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2358720/header.jpg?t=1725007201,2024-08-19,2680.0,"4 hours in, YES get it, combat feels great once you begin to understand it",True,english
4180,Black Myth: Wukong,"Action, Adventure, RPG",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2358720/header.jpg?t=1725007201,2024-08-19,2680.0,Very fun souls-like game. Love the Chinese Mythology in this. Highly recommend.,True,english
4181,Black Myth: Wukong,"Action, Adventure, RPG",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2358720/header.jpg?t=1725007201,2024-08-19,2680.0,Thank you Game Science for this amazing experience. GOTY. 11 of 10.,True,english
4182,Black Myth: Wukong,"Action, Adventure, RPG",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2358720/header.jpg?t=1725007201,2024-08-19,2680.0,pure excellence!,True,english
4183,Black Myth: Wukong,"Action, Adventure, RPG",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2358720/header.jpg?t=1725007201,2024-08-19,2680.0,"Monke go BRRRRRRR

but seriously, you can make this game as complex or as simple as you want. The combat is incredibly satisfying especially when fighting bosses with very cool and complex movesets that take a while to register to someone like me who doesn't play these kinds of games too often. The animation, the lore, and the dialogue are topnotch. Easily one of the best games I have ever played.",True,english
4184,Black Myth: Wukong,"Action, Adventure, RPG",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2358720/header.jpg?t=1725007201,2024-08-19,2680.0,Yes.,True,english
4185,Black Myth: Wukong,"Action, Adventure, RPG",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2358720/header.jpg?t=1725007201,2024-08-19,2680.0,"The Best game, I have played in years!",True,english
4186,Black Myth: Wukong,"Action, Adventure, RPG",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2358720/header.jpg?t=1725007201,2024-08-19,2680.0,Topdemais! Recomendo,True,english
4187,Black Myth: Wukong,"Action, Adventure, RPG",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2358720/header.jpg?t=1725007201,2024-08-19,2680.0,"Performance is trash, upscaling looks like crap. Game is a 5/10. The most over rated and over hyped game ever released. Only reason it works is because there is not another dark souls game to play at the moment. ",False,english
4188,Black Myth: Wukong,"Action, Adventure, RPG",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2358720/header.jpg?t=1725007201,2024-08-19,2680.0,The camera and hitboxes are frustrating,False,english
4189,Black Myth: Wukong,"Action, Adventure, RPG",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2358720/header.jpg?t=1725007201,2024-08-19,2680.0,"Great graphics, beautiful locations, great music, and great game play. Love Chinese mythology. I have only 2 picks: first - lots of invisible walls, just amaze me how bad game is in this aspect. Some of them can cost you dearly when fighting bosses. Second pick is final boss... are you serious? Why not 27 stages with multiple clones? That last boss is just too much, it's artificially extending game play time, but for what purpose? Last boss is extremely annoying.",True,english
4190,Black Myth: Wukong,"Action, Adventure, RPG",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2358720/header.jpg?t=1725007201,2024-08-19,2680.0,mmmmm monkey.,True,english
4191,Black Myth: Wukong,"Action, Adventure, RPG",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2358720/header.jpg?t=1725007201,2024-08-19,2680.0,GOTY.,True,english
4192,Black Myth: Wukong,"Action, Adventure, RPG",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2358720/header.jpg?t=1725007201,2024-08-19,2680.0,"This is a really hard one for me to review, because when I am able to play the game it's great. While I feel it should've leaned more to the Devil May Cry side of action games then the dark souls, it is still good for what it does. Sadly despite me having a AMD Ryzen 5600G for my CPU and an AMD Raedon 6600XT, the games frames seem to be failing to get to 30, this became really bad when I got to the second zone of the game. After fighting the Bear boss. When I used the recommended settings it always put it on high. And when I did put the settings on low it wouldn't really help. I've had no issues with other games. Elden ring still runs perfectly fine for me, Hi Fi Rush perfectly fine, God of War, perfectly fine. I hope someone can see this and help me if it is on my side but, until then I can't recommend it.",False,english
4193,Black Myth: Wukong,"Action, Adventure, RPG",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2358720/header.jpg?t=1725007201,2024-08-19,2680.0,"The last Enemies are GARBAGE NO MATTER HOW MUCH I TRIED I CAN'T BEAT THEM, it's almost like computer learns my moves and bends me over every time. I DON'T RECOMMEND THIS GAME.",False,english
4194,Black Myth: Wukong,"Action, Adventure, RPG",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2358720/header.jpg?t=1725007201,2024-08-19,2680.0,monkey cool,True,english
4195,God of War Ragnarök,"Action, Adventure, RPG",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2322010/header.jpg?t=1726774417,2024-09-19,64987.0,"If you like god of war 4 you will like this game
",True,english
4196,God of War Ragnarök,"Action, Adventure, RPG",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2322010/header.jpg?t=1726774417,2024-09-19,64987.0,Dad of Boy 2: Dad harder,True,english
4197,God of War Ragnarök,"Action, Adventure, RPG",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2322010/header.jpg?t=1726774417,2024-09-19,64987.0,GAME PLAYS GREAT  SO DO NOT SAY IT SOMETHING IT IS NOT,True,english
4198,God of War Ragnarök,"Action, Adventure, RPG",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2322010/header.jpg?t=1726774417,2024-09-19,64987.0,"i always crash in playing this game
",False,english
4199,God of War Ragnarök,"Action, Adventure, RPG",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2322010/header.jpg?t=1726774417,2024-09-19,64987.0,"I don't like the PSN thing as much as the next guy, but here's the thing: there's so many other more important things, such as climate change or women's reproductive rights, to get your panties in a twist about. Evil corporations gonna evil corporate, c'est la vie. Crappy publisher aside, this game is wonderful. Runs great. Badass and brutal as hell. Awesome story and characters. The developer doesn't deserve the negative reviews the game is getting. If you have a social media account, then you're already getting taken advantage of way more than having to sign in to PSN to play this. Go put all this vitriol into something else that actually matters to the world and buy this game. Absolutely recommend at full price.",True,english
4200,God of War Ragnarök,"Action, Adventure, RPG",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2322010/header.jpg?t=1726774417,2024-09-19,64987.0,"---{Gameplay}---
🔳Try not to get addicted
☑️Very good
🔳Good
🔳Nothing special
🔳Ehh
🔳Bad
🔳Just dont

---{Graphics}---
☑️Masterpiece
🔳Beautiful
🔳Good
🔳Decent
🔳Will do
🔳Bad
🔳Awful
🔳Paint.exe

---{Audio}---
☑️Fascinating
🔳Very good
🔳Good
🔳Decent
🔳Not too bad
🔳Bad
🔳Earrape

---{Audience}---
🔳Kids
☑️Teens
☑️Adults
🔳Everyone

---{PC Requirements}---
🔳Check if you can run paint
🔳Potato
☑️Decent
🔳Fast
🔳Rich boi
🔳Ask NASA if they have a spare computer

---{Story}---
🔳Doesn't have
🔳Something isnt nothing I guess
🔳Not greatly told
🔳Average
🔳Good
☑️Lovely
🔳Will make you cry or smile alot

---{Playstyle}---
🔳Almost never the same in any two people
🔳Varies a little bit from person to person
🔳Weapon AND character classes
🔳Weapon OR character classes
🔳Creative AND Survival
🔳Creative OR Survival
☑️Melee AND Ranged
🔳Melee OR Ranged

---{Difficulity}---
🔳Just press a bunch of buttons
🔳Easy
🔳Significant brain usage
🔳Easy to learn / Hard to master
☑️Not so easy
🔳Difficult
🔳Dark Souls

---{Grind}---
🔳Nothing
🔳Only if you care about leaderboards/ranks
🔳Isnt necessary to progress
🔳A bit grindy sometimes
🔳Average grind level
☑️A bit grindy
🔳Insanity

---{Game Time}---
🔳Long enough for a cup of tea
🔳Short
🔳Average
🔳Long
☑️Depends on you
🔳Endless

---{Price}---
☑️Just buy it
🔳Worth the price
🔳Wait for sale
🔳Maybe if you have some spare money left
🔳Not recommended
🔳Dont throw money into a rubbish bin

---{Micro-Transactions}---
🔳EA
🔳Mobile Game(Necessary if you don’t want to wait 15 weeks to construct a toaster)
🔳”Premium” Currency AND Normal Currency
🔳”Premium” Currency OR Normal Currency
🔳Quick way to advance
🔳Fortnite(Skins/Emotes/Etc)
🔳Only to show off big time
🔳Level DLC
☑️None

---{Bugs/Glitches}---
☑️Never had any
🔳Minor bugs/glitches
🔳Few bugs/glitches
🔳Can get annoying
🔳Ruining the game
🔳The game itself is a big terrarium for bugs/glitches

---{?/10}---
🔳1
🔳2
🔳3
🔳4
🔳5
🔳6
🔳7
🔳8
🔳9
☑️10",True,english
4201,God of War Ragnarök,"Action, Adventure, RPG",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2322010/header.jpg?t=1726774417,2024-09-19,64987.0,"Forced to make psn account. Then it made me log in manually instead of auto-logging me in after making it (it's 2024 Sony come on). Already annoyed but it's fine, once and done I thought. NOPE.

It asked me to verify my account from email omg... but yay I saw a ""do this later"" option which I clicked on. This basically ended the game. Wow. Why are you offering this if it's a lie?

Reloaded game. Opened internet browser and verified stupid email for Sony. Tabbed over to the game and it wouldn't open. After maybe 20 seconds it crashed and Steam gave me a pop up error crash message. So sony PSN account nonsense crashed my game.

Reloaded game. Quite irritated at this point. I had to manually log in again to PSN. It asked me to verify account but I was able to click on ""already verified"" to get past that. FINALLY I thought... NOPE.

It asked me some annoying questions and terms and data crap but I saw a ""do this later"" button which I clicked on once again because this shouldn't matter I thought, I should be able to do this later in Settings or something. This ended the game again................................

I reloaded the game and guess what, had to manually log in AGAIN. So damn mad at this point.

I ignored the stupid ""do this later"" button which should've never existed in the first place because you literally cannot play if you click on it.

Finally got to the damn start screen. I went into settings and maxed everything out as usual. 4090/7950x3d/64gb. Game crashed in settings. I confirmed amd and nvidia drivers were up to date, which they were. Reloaded game.

Finally after like a half hour of bullshit I'm able to play. Thanks Sony! Negative review until the end of time from me.

In the future, any game requiring a PSN account from me will get a negative review even if the game blows my mind.",False,english
4202,God of War Ragnarök,"Action, Adventure, RPG",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2322010/header.jpg?t=1726774417,2024-09-19,64987.0,"A fantastic game overall. Great story, great characters, fun gameplay and lots of post-game content. I had a few crashes here and there with 12GB of VRAM but nothing major. Also the game autosaves enough to where a crash wont usually set you back more than a few minutes. Also you dont actually have to connect PSN. I was never once prompted to do so",True,english
4203,God of War Ragnarök,"Action, Adventure, RPG",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2322010/header.jpg?t=1726774417,2024-09-19,64987.0,"not able to play due to controllers not working, help!!!!!!!!!!!!!!!!!!!!!
",True,english
4204,God of War Ragnarök,"Action, Adventure, RPG",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2322010/header.jpg?t=1726774417,2024-09-19,64987.0,"played it already on playstation, loved it, playing it again, loving it even more now that im not stuck at 30 damn frames. 

as for the ps signin thing. why?
BAD SONY. BAD. 
aughta treat you like a dog shoving its nose in its own crap. 

work around: top left corner of steam. go offline mode. ez bypass. enjoy people.

",True,english
4205,God of War Ragnarök,"Action, Adventure, RPG",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2322010/header.jpg?t=1726774417,2024-09-19,64987.0,"轻推WASD

Be better Sony.",True,english
4206,God of War Ragnarök,"Action, Adventure, RPG",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2322010/header.jpg?t=1726774417,2024-09-19,64987.0,game does not run even though my PC is good enough,False,english
4207,God of War Ragnarök,"Action, Adventure, RPG",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2322010/header.jpg?t=1726774417,2024-09-19,64987.0,"The word EPIC doesn't even begin to describe this game. 
The PSN requirement was not an issue for me since I already have PSN. 
The character development in this game should be a blueprint for how movies are made. 
THIS is how you get people to care about characters. THIS is how you get people emotionally involved in the story. 
Well done.  
",True,english
4208,God of War Ragnarök,"Action, Adventure, RPG",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2322010/header.jpg?t=1726774417,2024-09-19,64987.0,"God of war Ragnarok is a rare type of sequel in the sense that its better than the first game in almost every way. The combat is much more refined to deliver a similar yet more polished experience than the 2018 game. The story itself is a very gripping and enthralling ride that I havent even finished yet despite me having almost 30 hours on the game and im just barely entering the final act. The side missions are very interesting and give some good lore about the areas you explore some of them even relating to characters Kratos and Atreus have encountered before, some of the rewards feel a bit lackluster at times but the game is typically pretty fair with the loot you get. Speaking of side content, there are a plethera of hidden bosses that i've encountered that if succeeding against them can easily get you a lot of xp and hacksilver, the boss fights are challenging yet fun that also feature a lot of different mechanics. Exploring more of the 9 realms is a journey in itself with each realm having a vibrant and unique look and feel, the graphics on this game are very good and sony delivered a very solid PC port so props to them. All in all id give this game a solid 9.5/10 so far, the only critique i could even have for it is that i wish the game was longer however, they were kind enough to make the free Valhalla DLC which is a roguelike experience in the post game that you can get a lot of time out of in itself.",True,english
4209,God of War Ragnarök,"Action, Adventure, RPG",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2322010/header.jpg?t=1726774417,2024-09-19,64987.0,Good game good story,True,english
4210,God of War Ragnarök,"Action, Adventure, RPG",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2322010/header.jpg?t=1726774417,2024-09-19,64987.0,"God of War as a franchise are some of the best games ever made, the start of the series is blood, gore, and righteous fury for revenge to then be some of the best story-telling about a once god of war trying to redeem himself and raise a son. you'll likely not find much better than this.",True,english
4211,God of War Ragnarök,"Action, Adventure, RPG",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2322010/header.jpg?t=1726774417,2024-09-19,64987.0,Very Fun!,True,english
4212,God of War Ragnarök,"Action, Adventure, RPG",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2322010/header.jpg?t=1726774417,2024-09-19,64987.0,"normally I would write a paragraph about how good these games are, but I implore anyone reading to experience this series for themselves 10/10",True,english
4213,God of War Ragnarök,"Action, Adventure, RPG",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2322010/header.jpg?t=1726774417,2024-09-19,64987.0,:),True,english
4214,God of War Ragnarök,"Action, Adventure, RPG",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2322010/header.jpg?t=1726774417,2024-09-19,64987.0,"Hel yes - simply amazing, and runs pretty well.  The PSN thing is a bit annoying and complicated, but I can't downvote for this alone.",True,english
4215,God of War Ragnarök,"Action, Adventure, RPG",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2322010/header.jpg?t=1726774417,2024-09-19,64987.0,Amazing Sequel to one of my favorite games.,True,english
4216,God of War Ragnarök,"Action, Adventure, RPG",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2322010/header.jpg?t=1726774417,2024-09-19,64987.0,Very good game i love it,True,english
4217,God of War Ragnarök,"Action, Adventure, RPG",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2322010/header.jpg?t=1726774417,2024-09-19,64987.0,"Love this game, idk if its my computer but it crashes every once in a while, other than that, amazing game.",True,english
4218,God of War Ragnarök,"Action, Adventure, RPG",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2322010/header.jpg?t=1726774417,2024-09-19,64987.0,BOY,True,english
4219,God of War Ragnarök,"Action, Adventure, RPG",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2322010/header.jpg?t=1726774417,2024-09-19,64987.0,Y'all are clowns for tripping over the PSN requirements. Not like Sony is requiring you to install kernel level anti-cheat on your PC. It's not even a launcher like Ubisoft and EA do lol. Y'all just mad to be mad.,True,english
4220,God of War Ragnarök,"Action, Adventure, RPG",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2322010/header.jpg?t=1726774417,2024-09-19,64987.0,What gets bigger the more you take away from it?,True,english
4221,God of War Ragnarök,"Action, Adventure, RPG",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2322010/header.jpg?t=1726774417,2024-09-19,64987.0,Awesome game!,True,english
4222,God of War Ragnarök,"Action, Adventure, RPG",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2322010/header.jpg?t=1726774417,2024-09-19,64987.0,"20 hours in, loving every second.",True,english
4223,God of War Ragnarök,"Action, Adventure, RPG",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2322010/header.jpg?t=1726774417,2024-09-19,64987.0,"Thank you very much for another Sony exclusive for proud PC nobles !!! Hey, sony geishas, thank you very much as well for the game beta testing !!!",True,english
4224,God of War Ragnarök,"Action, Adventure, RPG",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2322010/header.jpg?t=1726774417,2024-09-19,64987.0,I thought who cares if you have to make a psn account it doesn't really. 40 minuets later of it telling me the password I just made is wrong. Why cant sony do anything right,False,english
4225,God of War Ragnarök,"Action, Adventure, RPG",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2322010/header.jpg?t=1726774417,2024-09-19,64987.0,poop,False,english
4226,God of War Ragnarök,"Action, Adventure, RPG",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2322010/header.jpg?t=1726774417,2024-09-19,64987.0,a,True,english
4227,God of War Ragnarök,"Action, Adventure, RPG",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2322010/header.jpg?t=1726774417,2024-09-19,64987.0,"Crashes allot, other than that is good",True,english
4228,God of War Ragnarök,"Action, Adventure, RPG",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2322010/header.jpg?t=1726774417,2024-09-19,64987.0,"PSN requirement is the dumbest thing ever, requiring you to be online to play a SINGLE PLAYER game.",False,english
4229,God of War Ragnarök,"Action, Adventure, RPG",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2322010/header.jpg?t=1726774417,2024-09-19,64987.0,"The developers are basically lazy people, even on the new game plus you cannot skip the tutorial, it keeps giving the super annoying tutorial over and over again. So stupid.",False,english
4230,God of War Ragnarök,"Action, Adventure, RPG",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2322010/header.jpg?t=1726774417,2024-09-19,64987.0,"The PSN requirement is annoying but this is still a great game. There are a few performance issues even if you have high tech hardware so hopefully Sony or Santa Monica fix those. But those issues do no take away from a great story. 

I have seen people use a mod to work around the PSN but if you do not care if they track your data then its a one time login and its done. Im sure something more will come of it where its a bigger problem later.",True,english
4231,God of War Ragnarök,"Action, Adventure, RPG",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2322010/header.jpg?t=1726774417,2024-09-19,64987.0,been waiting for this game for 2 years and its as good as I thought it would be,True,english
4232,God of War Ragnarök,"Action, Adventure, RPG",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2322010/header.jpg?t=1726774417,2024-09-19,64987.0,Boss's or bossees haha jk go next level in this GoW title. Hands down some ABSOLUTELY amazing stuff and incredible new combat that really gets YOU the gamer to engage more deeply. An unlimited number of ways to unleash godly insane combos! My personal favorite is that they go even deeper with the lore between characters and really pull at your heartstrings:'),True,english
4233,God of War Ragnarök,"Action, Adventure, RPG",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2322010/header.jpg?t=1726774417,2024-09-19,64987.0,"All I gotta say is that its peak, not even done with the game yet and Ill say that it is.
",True,english
4234,God of War Ragnarök,"Action, Adventure, RPG",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2322010/header.jpg?t=1726774417,2024-09-19,64987.0,greatest game of all time,True,english
4235,God of War Ragnarök,"Action, Adventure, RPG",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2322010/header.jpg?t=1726774417,2024-09-19,64987.0,"Ignore the bad reviews idk why peopls pc's arent running this but i have a 1080 with 16gb ram it runs perfectly fine, obviously not using ultra graphics with 4k but honestly people are just nitpicking. im 4 hours in no crashes no problems at all.",True,english
4236,God of War Ragnarök,"Action, Adventure, RPG",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2322010/header.jpg?t=1726774417,2024-09-19,64987.0,"yes
",True,english
4237,God of War Ragnarök,"Action, Adventure, RPG",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2322010/header.jpg?t=1726774417,2024-09-19,64987.0,Godly Game,True,english
4238,God of War Ragnarök,"Action, Adventure, RPG",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2322010/header.jpg?t=1726774417,2024-09-19,64987.0,"1st thing id say is its probably in my top 10 all time favorite games.  But, make sure you update your drivers bc ive got about 6 crashes so far and im only 21hrs in.  The game has everything you want form a God of War game. i7 9700k, 2070 super.. im running it at 1440 and im getting 70fps on average.. it occasionally dips but otheriwise a flawless gaming exp.",True,english
4239,God of War Ragnarök,"Action, Adventure, RPG",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2322010/header.jpg?t=1726774417,2024-09-19,64987.0,FACE ME ODIN!,True,english
4240,God of War Ragnarök,"Action, Adventure, RPG",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2322010/header.jpg?t=1726774417,2024-09-19,64987.0,Crashed 82 minutes into the game. Re-verification files through properties fixed the issue.,True,english
